pnid,native,minimized,native_eloss,minimized_eloss,af2norelax,af2relax
3V19_1_A,2319.733449153077,2523.409408516436,137353.9527625656,-1633.5886977075374,2350.2134025039772,1741.4191627401442
1G0Y_2_I,2066.229850627365,2414.9426786143104,2429.2212078458506,-852.6855491024678,2842.778032242626,2109.0561867879724
1Q2J_1_A,922.7225973536843,-151.59637069290147,2789323.930179975,-4595.5990337727035,14587.994580206561,-1920.8206595876675
2N6M_1_A,4974.779514047172,4115.730651078639,3370.789865593512,1438.160230557743,4857.733409700078,3693.603048049252
4MN8_3_C,-380.80502743252043,-372.5761943820148,-1763.793886737074,-3132.0111568004036,1626.5250047394034,-20.890299612865192
1FLL_2_X,3554.695175990188,1831.6184408056336,22181.847773747748,-592.4822265935921,2532.78058034176,2027.2254690916361
1XW7_1_A,1238.2039533327072,1732.4881337958202,37528.23105770202,-1780.0232528241213,1457.7546906769298,689.6330914012465
2LR1_2_B,1197.2272936784175,-869.2277553760266,-2036.3819842987548,-4288.514495574847,456.5661646529343,-406.50453070478466
2JSB_1_A,-940.3184807481953,59.508168577089236,-474.10650572914074,-4600.774551143088,1736.2287044613659,-1228.3818517195243
2L0Y_2_B,1703.7861951369653,1982.2513348170783,7728.463747872468,-1845.1012441647545,2648.4348833148224,1908.1918190154443
1QG9_1_A,2517.3920305898696,1986.3452057463073,-906.090804243029,-2291.5467359731388,1562.0458049035503,1298.8848074650946
1AVF_1_P,2203.3472752847865,2125.4403925044844,445.81875457619583,-89.06401117751341,2189.2370729624895,1606.328942770301
4IYD_1_A,1369.5164835335859,1211.306837346082,3055.0198734065534,-1594.7862867634165,1923.4594092845618,1101.1913874218617
3VVI_1_A,1059.6503900689017,697.8987610770482,-1633.9361504491626,-2927.6677699658276,780.2807638537372,732.6461992817779
1VKT_1_A,4234.549852602094,2995.13246893632,1424.77729651737,-1407.2597483689256,3529.7736242341366,2331.9227700758024
2I2J_1_A,3.472908490799179e+18,66627.02652438995,4017149.39295759,391829.6181064106,1402.4530289943386,1123.8831181968935
4A0K_2_B,3617.9338116073536,2067.4008578257753,16627.69305510422,-174.1282560530476,5086.807754434747,2895.388964920109
3ABD_2_X,1961.262233551899,872.1535702820743,1028.4920223871663,-1425.7707747085615,2333.6889204075665,1364.2117963534904
3UL1_2_A,3522.0557662270753,3829.274981109785,1957.2871740210176,1066.147399628209,4901.0195436665,3149.7662893243278
20#2I32_2_E,-54.510679424813134,-125.35278592145801,-2208.2471107167207,-3583.3085105895534,-535.3669897953898,-1189.2501777038406
1IOG_1_A,2618.220469618622,3189.9460826578297,44881.76193375633,-1040.5438368016935,2003.7423352113183,912.5118647221591
2YBF_2_B,1881.720758051424,2053.2762049430567,-417.00406018228205,-1455.8346941092973,2141.0783959701885,1460.9175139311908
2YEN_1_A,18019.824414100498,1625.7816777909488,228968.59095814064,-1865.3577118859466,38233.52353481285,968.1389976326466
1RWE_1_A,1805.5066379699635,1712.5248980793854,23383.91101036488,-1860.3338893099647,3150.9685011542406,1462.7195336929665
1BYY_1_A,2518.3351158840737,1810.4816882222967,1108.5792452072087,-1727.1400365782138,1994.5104994448236,725.1256952549807
1FAC_1_A,1225.06260502801,-132.94032482233342,202.02036925409175,-3219.8702837597884,5653.310894312328,664.6117535609033
2MIX_1_A,1102.8533910442236,937.4694432306055,309164.32679680665,-1769.233365372804,4257.292044094175,1610.1997671964982
1LV4_1_A,2406.4566930203664,2051.065831646671,2162.999780621714,-1201.1125640548426,3907.93620170515,1114.437586241656
4BPL_2_B,5255.178030013152,2991.9425724476646,2809.984512808266,1023.0387338816516,4089.2743159572137,3759.306183658664
1ZRU_d1zruc2,892.682669831208,1559.5334638711288,-396.9535389095579,-1111.884291135063,1854.8298506385268,1809.0530472277455
1RPQ_2_W,2679.018569422562,3234.6958918760383,344448.9751805615,533.6916145725113,551241.4109339829,3475.72086972178
1ZPX_1_A,2142.8475459177735,5596.3193256852865,44114.1455255587,778.2973055264565,4310.267703179906,3079.923941662341
2VAY_2_B,3560.753219761615,965.872687733887,-730.1485937797206,-2791.916067198856,2767.3570516386562,1004.526033904109
2YLE_2_B,4033.3426103867596,3034.5239879121937,1980.4939530596992,276.5761715161077,4632.363814769409,3001.429278120026
4XAI_2_P,883.5607900562213,516.516019111989,-1729.0460169239361,-3001.2806605579194,1237.248010355285,98.25628759058145
1ZW2_2_B,3063.6371682616764,3183.8557966281005,17055.470458440177,-116.52401923931359,2477.499646195778,2395.471941560656
1RPC_1_A,None,3151.3804757863904,983247633737.065,-487.1935284878938,3053.732853469525,1125.1196918418382
1ONV_2_B,3143.4920885547785,2831.92716018464,1179.0222342525444,-500.14043507792894,3402.970350117302,2602.192194059312
1T34_2_H,2798.159434811704,-124.7188892394006,12590.572839413677,-3620.377580067831,3827.687474128459,-1214.058105448381
2NLA_2_B,-929.4660289600174,-1382.4943573754417,-1995.9630827752019,-5425.549322694237,-1530.5949570578687,-2112.739653321633
4CFH_3_C,2125.3580095547345,2103.674908975419,-214.89247162798517,-1028.6581548181105,2495.9245745731437,1370.2354232815464
3GKY_1_A,1731.3241794778535,2647.387067308665,13428.206790277292,-1665.22507223609,4668.765646752024,1562.1762817923577
2MTP_2_B,6147.435593227769,1843.6960777938186,5769.644516851756,-633.0776335815503,11517.354032023157,2629.4325971270573
2MUA_1_A,1690.0384790298078,2195.669712984699,1466.2055655440888,-1815.1101391461616,1507.4277699866557,1339.5287189457997
1EDN_1_A,4503.369472620885,3662.460317907975,1766799.4519189917,-80.8296339518484,14603615.495962031,2710.569772452606
2MUJ_1_A,1618.3657452006726,1167.0368643443321,260.84134898443057,-2088.4824722684534,151830.29995236167,801.395161825358
1U0I_1_A,3315.700857563801,1487.6286877855448,2149.792094351503,-923.5804119286789,2141.123539254126,1847.1761769637146
4D2G_2_D,2175.594240292955,2408.585374364572,-113.1383102321846,-474.862671165859,2467.4028025200796,1368.9918605039538
1U0I_2_B,5239.058352095981,2949.138791000065,3069.423815192802,150.2961167099847,3992.969751312272,3531.018494894348
1S4T_1_A,-198.9900170514793,-244.1512220652594,-5240.344669770062,-5586.215372172912,363569.3315293495,-870.7999015911905
1LKQ_1_A,2195.442910406545,2029.679919956571,12793.60250358053,-1599.136676278658,2051.921758516225,1095.9114162519588
4CYD_2_F,1594.895965929163,2153.4136320789958,225.32926630457388,-1320.0131681430898,3302.8502047617567,1762.8404058128308
1SRB_1_A,2527.603341794739,2213.077751525335,880818.355186276,-860.0440330398055,18593.675739221326,1779.0430768377978
2MW3_1_A,None,2554.2280461679966,2.150351183253604e+16,-438.8467837211829,3704.0810276139537,2576.423295264258
2VOY_12_L,2754.8779701308276,1757.8459837068021,2026.8424462766347,-923.8402189584535,2789.2451012485017,1478.2515148536975
2WWA_3_C,1279.7988982939498,2207.2854865674285,-753.8798717710981,-1454.8667949972573,2390.4645135335318,1521.7381265419972
1YK1_2_E,949.7543751628656,1460.357419101311,4970.737541130812,-1304.1145276035709,6152.153696889125,1349.4153924569737
2BN5_2_B,1431.3629862614187,1530.9133374991438,37817.14684393226,-897.9386274835126,3126.019104430793,627.3185585833454
2L8X_1_A,685.1757594373148,2871.63684830868,-377.30585729568065,-4872.635561866985,1679.0805767563133,-930.9303733946358
1S6W_1_A,650.6590876630494,1339.8476815411805,12014.310630968637,-2060.7508782558607,56586.51002547158,-61.95196664522996
3W7Y_1_A,1341.7779279844374,1354.4761197633534,12777.13829053108,-2033.7914287611331,4967.967326940456,2142.728784416943
3KQ6_1_A,2116.7594959538956,2031.7338935724322,37189.71635374225,-1388.3098522654418,2504.834121133314,1449.8905465345833
4IHN_1_A,2645.975075764655,1298.3023025227046,1962.3479309009062,-1923.5416414337012,3072.546218824321,1150.0752538880538
1FI0_1_A,5241.054321473325,1211.076842736244,12406.567667707504,-2166.1157759506755,2469.612029637984,847.830351791861
3QV1_2_G,502.8379035008504,762.9416673308672,13294.358841757294,-2662.7440539321497,1257.5098235750665,-418.92845222877554
2MCE_1_A,3287.023895131225,1658.0350712390414,327.3102413056411,-1686.1972120222817,2084.4409064702527,1388.3877014565626
3U9D_2_B,2291.994375985015,1439.2862528572093,595.0035804551142,-977.6175990593449,2676.669518513096,1035.0466007058226
1OQD_d1oqdn-,1488.3722067728625,1470.5956427492106,9022.310391192135,-2004.178915165502,4237.514460287831,1397.0321177509848
2KFT_2_B,3428.475393032373,2525.4436279228985,384.79388756586036,-673.7450609808976,2429.560735180756,2824.099925890696
2Z34_2_C,1626.7721369102592,1644.6689033941554,3759.9510745480693,-961.3016573251019,2509.318257657779,1803.224940199008
1DSQ_1_A,4279.501422685101,2519.745481671221,3188.0065047284825,-346.7796292315659,2928.6070915842374,1870.0846347035128
4FTB_2_D,3350.692094192368,2966.4825607170387,634.00130960157,-807.5181512244986,2639.925321483276,2244.0198231534196
4EFX_1_A,2483.9075666333,2253.922603812408,19320.384681529835,-1621.6288352344714,2010.8459882471618,1302.6128803786394
1K3M_1_A,2752.805362757316,2285.9667221709924,6773.330580290655,-1494.1110583735476,1689.3274824681434,496.76843810461014
1EMZ_1_A,3684.7595458968976,2378.2267782140684,1250.1494684490053,-458.4532428912928,2542.668188005087,2074.6092393122253
1KCO_1_A,3185.561673632008,3623.4233294029436,819118.702322046,212.93342903308366,11270.364601995043,2784.0115438358753
3JB6_3_C,2627.094310936175,102.53813654385704,-404.4948263818151,-2697.4649054378315,958.0767659247213,92.72934517951853
3FSH_2_C,1048.3416575739398,-268.4600570344546,-2355.6144295340446,-4671.901965377851,-1172.2565187256432,-1648.1351220225297
2WS9_4_4,67.80007566350992,190.00339828801134,-1732.7894147552615,-2605.410934748987,947.9594372379415,253.9329478447653
3ZDF_2_C,2222.3749037991424,815.6124499412813,13072775.642735563,-2343.9496402512964,899.9458518356291,310.9568879676531
2MMT_1_A,None,1914.1615068765834,6963458785225413.0,-1445.2144917792727,4086.691829656208,1263.2827728043153
4CU4_2_B,None,2525.8049530354256,40544641.73695739,-161.33645466053758,24261.394249359582,2339.299779101075
2MMW_1_A,None,1187.5189322025026,407335317625.7162,-1506.0925382138762,4643.907896884554,1610.6893293283924
1YK0_2_E,607.9491032449005,455.02080850894095,4502.904977573701,-2419.3674746024,3656.074087127749,165.38390621321082
2L5J_1_A,2695.3444006425298,2862.7052507547037,51931921.661596976,-966.9802267000352,2915.3988835288637,1803.4458545756531
1KCN_1_A,2473.3979127551697,3327.0126035944313,118068.80289881257,84.42836144068053,5650.302742872639,1447.109633055929
1BTT_1_A,2580.1921700413063,1909.6452942641695,188.7952227908513,-911.8539307411294,1896.7647965442643,1340.636447774471
1JCA_1_A,901.2674679682789,1551.4064525786139,371854.0149035298,-1805.7197931363596,1704.7721808590134,690.8229207752017
3KF9_2_B,4874.061160416321,2949.063047795178,27711.669111607298,71.10030470173774,3860.7756215264108,4496.876569320839
2LLR_1_A,310.4948109157069,1326.292229019683,10160.827881351179,-3402.5392004118885,1334.290000967102,-424.93256881134516
1JGN_2_B,1708.4526253268587,1498.7078374794423,312.61350919634475,-838.761595507576,1711.3378047172628,1323.9871717276956
2E8D_1_A,2569.3612663471845,1798.2107471336974,787.7972717038388,-739.9203808237238,73503.10620774438,1819.1908831070118
3GXV_2_C,2633.1056906952167,2342.7556510673585,2199.716777549261,-1943.8218991219364,2205.506163185151,1415.0486638800567
3KJ1_2_B,-1552.8691761882328,-2408.6371185348785,270181.2033704271,-6111.422610422244,-1732.7678342110198,-869.7760556520748
3B1J_2_C,4197.7681135994935,3583.391947555222,12067.16765461158,1057.3600747615706,4501.93287150616,3187.9007760244435
2LGB_1_A,1236.2561564628913,2134.870124250133,1630.0940589915344,-1957.0058818511675,3678.518217336529,1762.1502395069683
3KJ2_2_B,-1269.0914166351722,-523.9519549481265,-3363.473048824159,-5786.133332129814,-1396.7945562378081,-1106.0641530088178
1TM6_1_A,4259.846455726225,2267.9189295957676,2295.1058657417643,-1767.5506301178743,2876.6659420134765,1112.2282038496849
2LMA_1_A,2872.610466297866,2456.231468224277,777.3270842563055,-1202.510896696596,5272.100125740299,3955.824454284937
4XTR_4_G,2954.7672784744045,2537.2132631153777,-675.5131404127303,-1746.0929795915724,2609.859402713776,1582.1952037191945
4UF1_2_B,-1478.2616034585126,-1456.6719900791468,-4359.496605942569,-5246.784634366017,-882.3802384318824,-1329.2696324165422
3MLZ_3_P,1564.6724401903239,798.9956873133112,6784.545940273491,-1596.3398298358875,2985.0506436500646,827.7043262434184
2RUK_1_A,5884.457182479042,4482.907829892236,4817.192035099496,1964.8463800037987,6438.863951405841,4896.380031715875
3NK4_2_C,1516.2258674610184,1445.3240226651083,129.40566702400838,-350.01564904410066,22870.61512022069,1537.4170941516177
1SX1_1_A,2866.250158633016,2155.146085078024,623.196310981406,-1115.8402993777452,39212.112217614864,1620.96685850953
1XKM_1_A,859.3802039872714,919.7763421594877,-842.296817600724,-2482.1259442278943,3225.3877446501792,817.3859261554251
1ZSG_2_B,2021.1502383586076,1303.9589369425503,-504.1447017215065,-1843.578387320635,240014.59194133175,1309.2047203095663
2MCV_1_A,2601.3635416745747,1318.0242230639756,-874.5754616618777,-1869.4582495069665,2691.462656932453,1579.2536036706963
3LBW_1_A,1875.8327297569072,2887.687490460637,-848.0505656587477,-1573.1906364482097,1693.055014915945,1186.0081306690442
2AJW_1_A,37772813.41236399,2055.0954771297193,3465818199285.9497,-572.4114659141354,4308.204961571476,1980.4014910244268
2LJ9_1_A,4093.6104357188924,833.1361564187123,239696.91216824477,-2875.3282676540202,1408.0213621809462,-17.546566268560355
2R36_1_A,409.9545052923163,1023.7430780080372,23009.22742379903,-2765.0267915466866,10912.74665035453,2096.303503301169
4REY_2_B,1283.9730140417337,1229.7623095289919,-1081.5762318210354,-1895.092208802359,1539.4035014461376,271.1378599243569
2BBP_1_A,2301.1189285835053,2340.3001585280954,763.3892208365303,-542.9266170643002,1820.041648015899,1918.5283320406245
4BXL_2_C,2402.342109836457,1725.0247815553794,3734.5939349262926,-460.2169798755999,93354.26118416738,2171.786700478453
3M1F_2_V,1935.5444519808466,1580.1853157678756,781.4196293750636,-2708.601319625365,369.18201882620315,211.27048438873499
4BWS_2_B,569.1576168001579,278.188552493677,297.04033235846555,-2465.9982497599267,1428.2854302184564,170.97752624612826
4PBZ_2_B,2246.4433911012566,1543.7710968214974,8070.5527984678365,-1706.7617988465258,1444.3203790675045,945.2104428041528
2GWW_2_B,2364.478238612456,1604.0839555187035,1690.959114467208,-1756.7181219924785,1131.1417883557979,1421.8076974337291
4JO8_2_B,-166.7161159526363,-278.8535177690919,-2953.8801641666423,-3994.4744322291235,31.308267268827876,-126.88600745819849
2VOY_3_C,4945.939424970155,2928.354413702713,3157.904224131901,37.22220480615158,3422.907045152204,2433.220067188692
2A7U_1_A,2711.096219497231,1052.2939507380484,346.1855224021356,-3175.6006636198954,901.3160703438971,-386.2723655936079
4H25_3_C,575.1564276389529,949.8216347190742,-938.6448232272578,-2048.5198062791583,2154.765392379254,434.704945012749
4JHK_2_C,556.176937811267,-345.82542130474667,-1339.4260298246427,-3383.156602469437,1647.4359486560024,-200.35806651592134
2OJM_1_A,4801.2077134561905,2361.26952509363,3916.871386071022,-1696.0426563687024,2375.117701342404,1774.1573074494336
2M1T_1_A,2542.52108132302,193.00498870467845,-557.4329650355558,-3892.5934112476616,624.7267447411218,264.27801475915794
3LON_2_B,2578.229901801017,3037.8775232344938,1418.8639209051876,230.89549946767158,4222.928561166342,2396.0988647252493
1LBJ_1_A,123.63377679590394,950.1795767662643,-3590.7332877118574,-4316.921922347061,191.59014133118671,-1539.0975708377784
2OJN_1_A,4461.425783301681,2687.151675619989,1133.7385211931412,-1122.1484708088922,3322.4058455518016,2116.9153208086204
2OJO_1_A,4196.548634894017,2171.93699893839,1692.3547387175695,-1809.9155017765056,2540.242139468338,1673.966430260567
2L7L_2_B,4005.3863284560375,2605.6484643010226,721.689975412303,-1091.9491661291013,3279.013167833933,2280.3253279358046
1WA7_2_B,1863.6873933888774,811.7017786216438,93.16392195613139,-2381.7360760192432,690.9493368002165,47.3396268137933
2PV6_1_A,4906.818916153519,2432.8644014004963,4707.397532595351,-1769.9181466216146,255737.9754730666,1111.1240801963977
2A40_3_C,-2767.01567852047,-2095.83650787823,-4715.909021977401,-5968.072274121516,-1786.4931316898,-2138.450772061342
3UC7_1_A,97992191.51236373,1891.9949771372276,16091877230377.232,-1429.8863305598575,1563.5778748409434,841.0320481427004
2WH6_2_B,-247.43351737036573,-918.4051961127334,-2301.91987960629,-4550.6748151800275,-336.0911043168908,-1519.241717990299
4TTL_1_A,1045957002.6708183,1308.1181570240415,5251662807392.595,-1709.3487930153428,3205.0537869500313,1404.1191739773244
2M0H_1_A,878.5266686348496,-207.20255859457848,-2879.9910771963528,-4119.7972527200445,376.5794659374501,-516.6492669467398
2RQH_1_A,2520.24531273171,1718.5575348648917,920.5353477508111,-840.3695825280672,2895.607739415573,1163.4374548291619
3UKW_2_C,-530.6874195863832,-1280.4423756900906,-1883.0502947438174,-5689.235718523994,1694.6728470438047,-704.7177724766663
2M3F_1_A,-40.48340485756944,679.8303491931683,-2288.321859178623,-4166.055426652127,70.51769294590622,41.21030930570623
2N07_1_X,1905686903.7597344,1318.374889755134,6609296299274.48,-1963.3040224641386,2718.6472899630726,985.3856341796588
4RWC_1_A,2140.27336443518,1796.3591721200955,-1024.5755788168483,-1401.6865898651863,1798.4786789786945,1071.3857376779672
2MCX_1_A,1688.613437018877,972.327075627074,-1457.502726610681,-2708.7458479393213,3200.094485143664,1124.3408316554905
1ZVZ_2_B,-720.2337577056846,-683.6816689027896,-3084.9128127273034,-3779.5158581403493,-141.12496471973645,-721.6256696788942
2C5K_1_P,-533.2873751773009,-813.6695996069548,-3621.195162871022,-4785.440446506145,-161.09462653169976,-326.79341274051876
2OFQ_2_B,2087.962957576584,2049.5254437228555,1942.8917016273722,-600.1380126451863,2738.886174106602,1101.962429258484
2H9R_2_C,3613.927810545153,2236.7967686704565,872.6046190479508,-846.3802266844002,1357.7869525192725,1086.2159282644188
3VU5_2_B,3549.679071410155,1854.713868775234,463.4794008855645,-1566.4898474028691,1838.563818931601,1583.2833743682697
3RO2_2_B,1231.473878128565,967.4952047226802,11159.706515810969,-2518.006610013683,3150.101481652361,1192.8013036968778
4DJ9_2_B,1824.616090731324,1284.651246702372,-203.3014283302096,-1303.6810227745577,1805.1741271302722,919.8616426175099
2N31_1_A,774.7852320903394,1268.6959164132852,-1398.0246954766856,-1803.134490905617,2293.724381171308,1176.2948308956531
2HQH_2_E,3036.7958501288117,4033.901247568186,394.7754117249689,-32.744718169507564,4436.5145074542925,2623.160349534764
4H62_2_V,2662.315506299798,2109.2424519918286,586.8072772060493,-819.6192692877815,2210.9315796115266,1891.0936751917711
1WN8_1_A,2184.69120874503,2267.4018627861146,2279.46735804768,-1155.6425465416705,2276.8061395569307,1837.517409020225
1XR0_1_A,2574.365239476342,2860.6761930965577,143.3802718841887,-1086.307741493159,2487.6771689252764,1277.7325247392778
4X23_7_V,-1014.4192925613434,-1413.0910097608967,-3792.05339019661,-6195.061620883451,25062921.745620903,-1604.2408577161887
3SJH_2_B,1947.4657071997713,1046.8290327001896,-606.9128335369471,-1928.7926910643318,1060.8964248934844,358.3113519786634
2HZS_3_I,1847.881945054134,1554.5343803938053,289.04852398388977,-1188.0816432060428,8857.792934946316,2089.0200950104236
2WFU_1_A,218.31936116189377,806.1476522782236,7488.839640078195,-3144.7777377764514,497.3159122333111,854.7695886405386
1DUM_1_A,7312.015970437984,3797.904643109114,7980.14003376452,592.8367922312866,4820.714189722808,4104.533232383419
3P0Y_d3p0ya2,82.70241685043766,844.4451125619948,8726.37263331066,-2168.994234579136,3006.2326288904555,186.74197537487998
4CAY_3_C,7880.923245281293,5043.126146578223,3716.85017149701,2922.9741665645397,9132.902610545681,6304.81432678457
2JNR_2_B,1948.7473990078818,1793.981754249708,156.46006335868532,-793.6337391559533,1988.8425649357255,1557.4562659185751
2YOM_1_A,-1954.151543773434,-2435.4640786796954,-4234.9095589756935,-6528.958102480408,-2179.952968008137,-3147.1282746045727
2MAG_1_A,5808.811259467313,3638.0397608890366,3000.0836809580474,547.9392635756077,4749.897792254057,3791.9676947883117
4EXT_2_B,1927.8813690046686,891.735768218867,7615.821033151149,-2064.446019524734,1083.9214575649753,420.12093584278614
2XZE_2_Q,3206.372441963675,2584.016143265838,394.7722374486958,-1067.0604890422028,2299.016748702651,2714.2797736803086
4CIN_2_C,-58.06001317660866,-635.1063010883518,-2527.198539851971,-4386.2562184888875,-477.24182851910655,-986.3325796846179
1S5R_1_A,889.6902810879392,526.8253464193649,-2830.9221907339847,-3912.777014852544,-23.82080370227959,-29.64532914720121
3C0T_2_B,1125.854961453555,1193.2603385336884,-1456.7516843932262,-1952.0299235877524,2693.149073903828,1021.6710786766532
3RF3_2_C,526.7076069787986,1224.8320241219217,-1879.0454938963774,-2259.8529835238796,781.6112704250763,1125.3401805832186
2MAK_2_B,693.4019393287499,-331.2272845379807,4121.221578678429,-4164.62364764418,630.350179993673,-648.7609981960868
1WNM_1_A,887.8897736495833,279.27293558760766,-3244.6374998944952,-4598.040476400578,276.6547120471241,-759.7591700449807
2AK0_1_A,197801873.85764006,2500.2614381428057,168126278784036.34,-513.9648287880893,4872.971332493841,1861.9361804630455
3JAI_39_n,10498.488137998149,5692.908970685011,15098.26544635664,1325.4240567450465,9048.198991860529,7612.211623668173
2N30_1_A,1948.9277082544436,1953.994806510226,-575.411809013741,-1300.2910735110636,27653.794578363635,1417.3105340455531
1IRR_1_A,1140.9119760024817,1652.38932269024,5752.200415006869,-1814.3548976535117,4119.479815041197,381.33298039900455
1V28_1_A,2419.513660809848,732.7091533371629,12379.12364699954,-2460.5784147903455,3780.093837987055,202.34382060816642
10#2MNJ_1_A,1952.960033669414,1417.511806067378,490.18218161674076,-1104.282685778535,1846.161310458685,1020.5356092490406
1JLZ_1_A,4551.756794292021,4918.407813075407,324484150.6852729,1095.3831043042173,4822.868862515938,2995.0268209488504
10#2MFQ_2_B,3531.321474354473,4626.036246165528,5551.899815087456,-518.3135755053925,4749.160346191375,1755.2771057629566
2MY3_2_B,3019.446143033006,2323.4667446198673,1822.3514559099026,-87.6993486744982,3874.87243374056,2460.7901129508
20#4V3P_53_Ld,40.31891086881251,809.2867371198599,-3480.0033625010324,-3938.141157560365,135969.6726911222,1786.0458743993706
3E2U_2_E,3450.2765677791313,2466.9728237352915,3027.1211946091207,-1428.4437931686384,43216.28888855869,2248.739023764434
1RIJ_1_A,1602.0321560658367,1616.4300234467225,34669.46542062105,-1388.8084276775085,2543.7372333906146,621.4317912111019
2N1C_1_A,2592.140523558164,1971.2992475432557,413.7420417908569,-930.6090187773057,5377.6477533669495,2256.6232360534764
2PON_1_A,1265.0536913203907,358.97251683241393,-748.9629029302218,-3200.578992988332,822.2145948680254,190.99652245294374
1WNN_1_A,467.27004896686594,-430.49614867618175,-2559.529178114545,-4616.678928063398,-38.62994654611657,-304.66684884807137
1EQ8_1_A,2304.1074912974673,2641.5170027526083,8271.453888970624,-2272.5765641437565,1165.0543754486575,918.2741070734692
1H8B_2_B,101.617511633086,-1013.769570797851,-3006.9805422712143,-4434.900344544805,-307.0056942188362,-1291.9146227556166
2C5I_1_P,2239.733544519706,-517.0777616689766,5369.554259277383,-4207.178625026711,297.73793550209507,80.095872306209
4BWQ_2_B,-870.9535998465904,-927.9063069378121,379.362778146556,-3854.603827608743,1099.9024743909617,-707.3722568818648
3IO9_2_B,-1248.6174141894949,-999.4185249260477,-4754.123307962988,-5998.845797662657,-1144.012969793952,-1471.7860117440523
2EEO_1_A,1415.5831327333085,1325.0045917538841,661.2664667777681,-1486.470743038029,2907.4324204617888,2278.6604808227594
4AFJ_2_X,945.6797499055583,348.82286595239384,-2436.388154461355,-3834.283635911279,347.0220084190855,-671.1398450810179
3J9M_46_l,1105.7745509209487,-794.4387222267735,-3342.237860076525,-4912.233443200594,-31.410641972013536,-465.149332242765
1WNK_1_A,-1529.0695825354196,-2553.8968283371405,-5802.401890095477,-6707.048023456447,11900103.012767643,-2741.7290633672665
1JMT_2_B,2350.4579472309615,2227.2817240112768,1317.0468121752178,-84.59691409328843,3081.218024375786,1713.289877830254
3JQH_1_A,93.91521097157238,762.6432008954539,482.3293633596774,-2575.530963799946,1674.036044199375,731.5602777894001
2JSJ_1_A,2059.4180573680437,1224.9267525484975,-443.2307329968255,-1968.520194971531,2081.688766221848,-202.7610743531004
2MV1_2_A,2876.748806729678,3206.625209057489,2427.034412790518,-1028.668878353156,4834.232839955563,2451.426296525614
2IV5_1_A,5519.611403220565,2399.6533888479516,928.231738258703,-2253.7412930477835,1178.6061075034531,1492.2817397351919
4M1L_2_B,-136.19336652601896,-619.0864780226862,-3019.2074552248505,-4548.393606826186,-182.52670252557573,-686.1567082913366
2IV6_1_A,3179.3883586502175,1916.9925404832031,627.6647416107362,-1868.463943193323,1409.7419822310742,1500.1816926665294
2EQH_1_A,988.6519124041397,1620.3200877931572,206.62934412734558,-2959.1179897049497,3256.3619481879246,629.2630780947152
1SDB_2_B,1948.4747697974317,1904.2830901616885,194628.0220681085,-2012.7656579299937,1131.278995110225,759.4225624877968
1CQ4_2_B,-1706.8671027792716,-2319.3346716077663,-4405.86020223591,-5420.34363072588,1341.7048774294778,-2074.150038134672
2M0W_1_A,5038.6081502479665,3629.355545139546,1019.941928150607,-661.4773447643616,3296.362561815064,3274.7279672433488
2NR1_1_A,4140.07429131021,2705.755474174668,984.7221365001452,-323.2160430359959,4290.120365927347,2972.303492895126
1OEG_1_A,796.4216111911123,156.70134965249508,-616.7463602671787,-2864.367575666921,1711.0303558565192,110.36095367610551
2WFV_2_B,63164.16269935603,511.79735136424824,992.1029320249137,-2974.999392129114,884.6517276321733,-446.8043670636125
3UL0_2_C,-2572.049362310023,-1931.6942276701438,-3892.416539893991,-6110.806938531961,1598.2473694931637,-889.7056256478186
3AA6_3_C,-222.57138257477777,-147.67448899585224,-2588.8700683218367,-3731.7015533085996,1100.146568144726,-638.5565820439192
2YKA_2_B,-939.5853629455344,-564.9765212938782,-3844.0940163398122,-4812.220218678314,1021.9057366197376,-927.1925597920658
2N68_1_A,None,1087.2743501263476,102494833.23212793,-2856.739325485343,1796.7172614827507,436.4964800301916
1VF5_d1vf5g-,4984.779006045615,2024.125550245717,141749.0743136355,-2145.4375505956154,1121.9642222815855,861.9175968798772
1HRL_1_A,2021.8893899496481,1776.059544367281,4030.513376750335,-2450.066018966387,2750.269660760656,-250.42505331213533
3J7Q_42_n,161283.0068939426,8455.933353205251,6994.138327873218,1401.8820782365074,8342.309545381137,8071.35387828091
2LMF_1_A,2785.8414584156517,634.2238406485963,3755.6679091478277,-3223.1286665787957,1506.1065281664949,12.482304098670738
2NUD_2_C,1290.583007877207,1533.6215906980378,-817.4725284243912,-1493.6893079644785,56120.844644123834,1358.7019055426852
2L5R_1_A,3502.256669008958,2964.8847622835547,818.9729839132132,34.19099172932306,4107.215804197171,3281.4792797343866
1TQE_4_X,3781.2718627322483,2836.8834686765163,2639.4444131394534,-407.5427553889946,2547.7932359277183,2009.876050960599
3D7V_2_B,-1367.1617204675636,-1056.6526367495117,-4898.395521648884,-5744.009869749394,-1337.6110769201914,-1852.1710964833592
4Y4O_52_1u,1765.849127652536,290.61343203347633,-1482.9438228552945,-4043.750004315135,7709019238.364697,590.5062458899465
1P5A_1_A,2101.0720722486562,2028.1592835951942,317.911353994341,-860.8836601593579,3331.2941451972124,1576.5278261602393
1MEQ_1_A,6872.430438247133,417.2401869474543,16659351.441709848,-2728.1636464701623,3482.8777308110566,246.71227457556142
1WQE_1_A,3390.799748788995,2941.4205291713643,6429.305339931071,-1114.346924896689,2621.861912562089,1499.0653720350208
